Time,IR_brachial,IR_ankle
158060,106793,105390
158065,106793,105346
158069,106806,105398
158074,106810,105399
158080,106803,105449
158085,106800,105436
158090,106812,105442
158095,106808,105399
158099,106823,105417
158104,106825,105448
158109,106826,105431
158114,106803,105515
158119,106826,105458
158126,106837,105451
158131,106837,105442
158134,106848,105476
158140,106850,105447
158145,106861,105494
158150,106858,105506
158155,106847,105449
158160,106856,105435
158164,106882,105466
158170,106870,105475
158175,106866,105523
158180,106877,105495
158185,106868,105467
158190,106888,105462
158194,106896,105486
158199,106901,105476
158204,106906,105504
158210,106903,105519
158215,106926,105456
158220,106943,105440
158224,106936,105504
158229,106949,105491
158234,106946,105505
158239,106967,105526
158244,106970,105481
158251,106998,105484
158254,106995,105497
158259,106992,105509
158265,107016,105499
158270,107004,105524
158275,107027,105493
158280,107032,105459
158284,107025,105510
158289,107039,105517
158295,107047,105508
158300,107042,105514
158305,107056,105498
158310,107078,105463
158314,107064,105480
158319,107074,105526
158324,107062,105520
158329,107073,105550
158334,107089,105543
158340,107098,105509
158345,107101,105508
158349,107095,105539
158354,107119,105533
158359,107117,105578
158364,107106,105568
158369,107113,105504
158375,107106,105511
158379,107108,105557
158384,107104,105536
158390,107096,105567
158395,107103,105584
158400,107114,105549
158405,107098,105553
158409,107109,105573
158414,107090,105582
158419,107103,105569
158425,107115,105596
158430,107113,105522
158435,107119,105508
158439,107126,105546
158444,107113,105537
158449,107120,105543
158454,107131,105549
158459,107145,105489
158465,107157,105456
158469,107170,105482
158474,107161,105469
158479,107176,105445
158484,107181,105474
158489,107187,105410
158494,107197,105386
158498,107224,105419
158503,107255,105404
158509,107245,105393
158515,107246,105441
158520,107279,105346
158525,107271,105323
158529,107285,105353
158534,107317,105381
158539,107312,105359
158544,107313,105411
158550,107327,105372
158555,107340,105316
158560,107343,105321
158564,107367,105354
158569,107426,105362
158574,107364,105355
158579,107385,105368
158584,107382,105327
158589,107387,105324
158594,107437,105328
158599,107488,105344
158604,107445,105380
158609,107454,105364
158614,107454,105344
158619,107458,105350
158623,107492,105378
158628,107531,105395
158633,107469,105387
158640,107485,105419
158645,107477,105355
158650,107514,105368
158653,107564,105391
158659,107554,105409
158664,107510,105401
158669,107498,105465
158674,107517,105368
158680,107510,105385
158684,107597,105428
158689,107573,105425
158694,107516,105437
158699,107533,105445
158704,107512,105457
158709,107497,105426
158713,107590,105434
158718,107552,105467
158724,107526,105471
158729,107519,105502
158734,107514,105496
158739,107527,105460
158744,107623,105446
158748,107581,105468
158753,107449,105469
158758,107524,105525
158764,107535,105499
158770,107533,105489
158775,107628,105468
158778,107555,105503
158783,107446,105491
158789,107529,105496
158794,107526,105536
158799,107517,105488
158804,107582,105449
158809,107542,105490
158814,107401,105502
158819,107487,105511
158824,107495,105552
158829,107476,105538
158834,107537,105451
158838,107492,105491
158843,107384,105504
158849,107441,105488
158854,107444,105566
158859,107429,105514
158864,107505,105479
158869,107431,105494
158873,107339,105542
158878,107330,105510
158883,107386,105529
158888,107387,105540
158894,107455,105502
158900,107377,105490
158903,107310,105515
158908,107320,105521
158914,107373,105538
158919,107410,105574
158924,107438,105498
158929,107338,105497
158934,107294,105507
158939,107324,105515
158944,107375,105547
158949,107431,105552
158954,107440,105528
158959,107331,105496
158963,107328,105545
158968,107349,105523
158973,107413,105553
158979,107474,105567
158984,107468,105518
158989,107332,105526
158993,107331,105534
158998,107370,105551
159003,107412,105541
159008,107478,105597
159013,107484,105548
159019,107340,105490
159023,107505,105535
159028,107358,105542
159033,107405,105569
159039,107477,105609
159044,107438,105530
159049,107323,105554
159053,107363,105579
159058,107377,105597
159064,107381,105562
159069,107456,105594
159074,107381,105578
159079,107314,105502
159083,107327,105548
159088,107367,105533
159093,107409,105518
159098,107415,105582
159104,107317,105504
159109,107307,105454
159117,107346,105496
159123,107313,105377
159126,107345,105424
159131,107352,105451
159137,107367,105450
159142,107360,105497
159148,107310,105356
159153,107324,105361
159157,107326,105362
159162,107335,105376
159167,107365,105429
159172,107335,105440
159177,107299,105336
159182,107301,105276
159186,107311,105304
159192,107318,105360
159197,107346,105366
159202,107338,105416
159207,107269,105340
159211,107306,105311
159216,107302,105341
159221,107319,105348
159226,107341,105367
159232,107316,105419
159237,107266,105391
159241,107308,105267
159246,107299,105345
159251,107329,105355
159256,107328,105351
159262,107315,105437
159267,107284,105403
159270,107310,105264
159277,107318,105354
159282,107341,105374
159287,107351,105383
159292,107295,105446
159297,107281,105395
159301,107307,105314
159306,107297,105394
159311,107330,105406
159316,107324,105390
159322,107276,105503
159327,107275,105424
159331,107293,105337
159336,107278,105420
159341,107308,105422
159346,107305,105427
159351,107243,105520
159355,107264,105475
159361,107284,105448
159366,107288,105440
159371,107315,105442
159376,107299,105452
159382,107254,105494
159385,107290,105506
159390,107308,105461
159396,107307,105470
159401,107346,105472
159407,107296,105478
159412,107295,105565
159416,107327,105524
159421,107318,105479
159426,107359,105482
159431,107385,105497
159436,107335,105484
159441,107325,105544
159446,107350,105541
159451,107359,105504
159456,107382,105491
159461,107383,105503
159466,107344,105495
159471,107338,105538
159475,107380,105577
159480,107381,105475
159485,107416,105500
159491,107428,105503
159496,107368,105506
159501,107391,105544
159505,107403,105587
159510,107393,105510
159515,107429,105511
159521,107424,105513
159526,107367,105490
159529,107399,105525
159536,107405,105503
159541,107423,105474
159546,107460,105504
159551,107403,105507
159556,107368,105520
159560,107411,105525
159565,107414,105511
159570,107433,105501
159576,107461,105501
159581,107417,105510
159586,107386,105522
159590,107416,105510
159595,107436,105513
159600,107454,105525
159605,107476,105491
159610,107421,105537
159616,107395,105531
159620,107425,105537
159625,107438,105516
159630,107469,105537
159635,107471,105558
159640,107409,105533
159646,107412,105544
159649,107439,105527
159654,107440,105545
159661,107437,105553
159666,107453,105540
159671,107392,105522
159676,107395,105566
159680,107410,105542
159685,107417,105554
159690,107405,105528
159695,107412,105572
159700,107369,105563
159706,107365,105562
159710,107379,105561
159715,107383,105561
159720,107382,105553
159725,107390,105549
159730,107328,105565
159735,107347,105555
159739,107348,105550
159745,107343,105533
159750,107358,105524
159755,107351,105512
159760,107319,105510
159764,107318,105509
159769,107321,105492
159774,107335,105477
159779,107366,105463
159785,107291,105450
159791,107292,105437
159794,107317,105429
159800,107323,105406
159805,107344,105401
159810,107348,105413
159815,107304,105374
159820,107299,105392
159824,107315,105393
159830,107328,105372
159835,107347,105378
159840,107361,105374
159845,107316,105365
159850,107286,105359
159854,107318,105387
159859,107340,105365
159864,107334,105370
159869,107358,105350
159875,107314,105359
159880,107297,105367
159884,107328,105369
159889,107329,105358
159894,107344,105372
159899,107361,105377
159904,107320,105386
159910,107337,105395
159913,107368,105391
159919,107367,105380
159925,107377,105391
159930,107366,105384
159935,107316,105403
159939,107352,105406
159944,107338,105401
159949,107338,105412
159954,107387,105401
159960,107370,105426
159965,107306,105419
159969,107329,105434
159974,107346,105457
159979,107351,105449
159984,107389,105450
159989,107339,105436
159994,107316,105452
159998,107327,105466
160004,107353,105475
160009,107331,105469
160014,107382,105471
160019,107369,105487
160024,107326,105500
160028,107342,105487
160033,107365,105495
160038,107360,105522
160044,107393,105497
160050,107351,105499
160055,107314,105529
160058,107363,105532
160063,107376,105521
160069,107395,105521
160074,107390,105524
160079,107348,105544
160084,107354,105525
160089,107360,105517
160094,107370,105534
160099,107382,105544
160104,107426,105536
160109,107353,105566
160114,107338,105539
160118,107377,105535
160123,107385,105537
160129,107419,105546
160134,107402,105556
160139,107372,105548
160144,107371,105566
160148,107390,105571
160153,107392,105548
160158,107438,105550
160163,107429,105560
160168,107386,105554
160174,107378,105563
160178,107409,105552
160183,107425,105570
160188,107441,105567
160194,107447,105556
160199,107379,105553
160202,107403,105578
160208,107416,105568
160214,107445,105555
160219,107442,105566
160224,107411,105578
160229,107418,105558
160233,107431,105571
160238,107433,105579
160243,107451,105572
160248,107453,105577
160253,107412,105576
160258,107439,105575
160263,107472,105576
160268,107477,105587
160274,107432,105580
160279,107404,105587
160282,107457,105590
160288,107490,105592
160293,107487,105607
160299,107438,105597
160304,107448,105618
160308,107492,105591
160313,107495,105598
160318,107491,105634
160323,107444,105602
160327,107493,105623
160333,107517,105639
160338,107461,105638
160344,107454,105617
160348,107478,105635
160353,107512,105624
160358,107464,105639
160363,107453,105636
160367,107477,105628
160373,107468,105652
160378,107419,105658
160382,107439,105636
160388,107436,105647
160394,107404,105653
160397,107424,105669
160403,107402,105657
160408,107407,105657
160412,107416,105667
160418,107401,105668
160423,107365,105674
160428,107397,105668
160433,107350,105684
160437,107369,105669
160443,107345,105647
160447,107334,105671
160453,107328,105664
160457,107355,105630
160463,107318,105617
160466,107338,105624
160473,107315,105596
160477,107342,105576
160483,107315,105578
160487,107348,105582
160493,107301,105537
160497,107327,105521
160501,107300,105515
160506,107319,105487
160512,107304,105492
160517,107306,105499
160522,107316,105467
160527,107321,105465
160532,107300,105441
160537,107303,105439
160541,107325,105433
160546,107303,105424
160551,107320,105430
160557,107306,105398
160562,107310,105408
160567,107330,105410
160572,107316,105419
160577,107320,105428
160582,107327,105415
160586,107310,105407
160591,107322,105414
160596,107326,105401
160602,107315,105416
160607,107317,105432
160612,107330,105431
160617,107318,105428
160622,107322,105416
160626,107323,105447
160631,107319,105417
160636,107325,105428
160642,107329,105445
160647,107327,105441
160652,107313,105460
160657,107320,105470
160662,107335,105458
160667,107346,105464
160671,107346,105479
160676,107340,105492
160681,107321,105504
160687,107330,105507
160692,107331,105496
160697,107318,105495
160702,107313,105535
160707,107306,105511
160712,107355,105529
160716,107328,105525
160721,107313,105532
160727,107310,105537
160732,107300,105548
160737,107323,105534
160742,107323,105543
160747,107318,105550
160752,107321,105552
160756,107314,105573
160761,107305,105585
160766,107305,105567
160772,107304,105566
160777,107279,105576
160782,107280,105572
160787,107280,105577
160792,107252,105581
160797,107255,105598
160801,107280,105579
160806,107276,105597
160812,107270,105610
160817,107272,105612
160822,107270,105591
160827,107277,105588
160832,107249,105592
160837,107268,105598
160841,107255,105597
160846,107269,105595
160851,107279,105608
160857,107274,105614
160862,107274,105613
160867,107287,105617
160872,107288,105644
160877,107299,105624
160882,107291,105613
160886,107286,105623
160891,107317,105622
160897,107298,105628
160901,107310,105619
160906,107317,105635
160911,107312,105623
160915,107320,105641
160920,107335,105628
160925,107331,105630
160930,107361,105647
160935,107366,105639
160941,107348,105640
160946,107365,105644
160951,107352,105651
160955,107369,105651
160960,107366,105646
160965,107372,105639
160970,107376,105666
160975,107383,105656
160980,107393,105670
160986,107397,105648
160991,107372,105691
160996,107402,105690
161000,107404,105676
161005,107398,105666
161010,107400,105662
161015,107384,105681
161020,107407,105708
161026,107407,105693
161031,107401,105683
161036,107415,105697
161040,107418,105695
161045,107418,105685
161050,107423,105703
161055,107424,105694
161060,107415,105700
161065,107422,105694
161071,107400,105715
161076,107399,105713
161081,107397,105717
161085,107383,105711
161090,107410,105740
161095,107387,105734
161100,107395,105736
161105,107381,105737
161111,107390,105731
161116,107387,105716
161121,107376,105737
161125,107361,105732
161130,107359,105747
161135,107361,105726
161140,107348,105733
161145,107348,105755
161150,107353,105745
161156,107349,105742
161161,107332,105743
161166,107339,105718
161170,107341,105718
161175,107347,105700
161180,107340,105690
161185,107330,105686
161190,107341,105667
161196,107328,105633
161201,107333,105620
161206,107333,105612
161210,107335,105606
161215,107344,105582
161220,107325,105573
161225,107352,105561
161230,107350,105566
161235,107346,105527
161241,107362,105555
161246,107347,105535
161251,107341,105525
161255,107343,105508
161260,107332,105526
161265,107342,105507
161270,107352,105513
161275,107346,105518
161281,107343,105512
161286,107352,105476
161291,107340,105498
161295,107323,105475
161300,107333,105518
161305,107349,105475
161310,107348,105508
161315,107344,105489
161320,107337,105494
161326,107350,105490
161331,107344,105497
161336,107362,105511
161340,107369,105497
161345,107372,105512
161350,107366,105530
161355,107366,105518
161360,107349,105522
161366,107374,105528
161371,107366,105521
161376,107378,105555
161380,107371,105554
161385,107377,105561
161390,107382,105570
161395,107388,105559
161400,107378,105567
161405,107380,105591
161411,107383,105592
161416,107374,105612
161421,107385,105587
161425,107383,105613
161430,107394,105622
161435,107408,105619
161440,107401,105618
161445,107399,105643
161451,107394,105633
161456,107400,105649
161461,107405,105651
161466,107411,105660
161470,107402,105653
161475,107413,105674
161480,107414,105674
161485,107430,105662
161490,107411,105667
161496,107402,105663
161501,107401,105661
161506,107421,105675
161510,107415,105671
161515,107415,105690
161520,107419,105690
161525,107420,105693
161530,107420,105705
161536,107422,105703
161541,107431,105706
161546,107422,105699
161551,107421,105699
161555,107431,105721
161560,107421,105712
161565,107435,105713
161570,107425,105703
161575,107427,105721
161581,107428,105704
161586,107446,105716
161591,107431,105723
161595,107445,105730
161600,107452,105717
161605,107453,105725
161610,107450,105715
161615,107459,105721
161620,107455,105729
161626,107439,105702
161631,107463,105715
161636,107457,105722
161640,107466,105715
161645,107478,105735
161650,107467,105735
161655,107476,105746
161660,107475,105763
161666,107478,105715
161671,107488,105737
161676,107479,105724
161680,107472,105731
161685,107483,105761
161690,107493,105731
161695,107476,105740
161700,107491,105751
161705,107510,105740
161711,107495,105740
161716,107513,105753
161721,107516,105756
161725,107502,105772
161730,107520,105752
161735,107534,105780
161740,107515,105778
161745,107522,105782
161751,107511,105771
161756,107541,105783
161761,107543,105757
161765,107529,105771
161770,107525,105785
161775,107515,105780
161780,107527,105778
161785,107514,105775
161790,107517,105809
161796,107508,105795
161801,107503,105789
161806,107507,105787
161810,107485,105801
161815,107496,105791
161820,107483,105802
161825,107478,105810
161830,107468,105798
161836,107473,105806
161841,107474,105797
161846,107472,105819
161850,107458,105808
161855,107456,105778
161860,107453,105808
161865,107458,105817
161870,107440,105775
161875,107446,105778
161881,107437,105744
161886,107425,105747
161891,107439,105720
161895,107414,105713
161900,107449,105684
161905,107447,105678
161910,107426,105656
161915,107448,105647
161921,107434,105631
161926,107454,105617
161931,107432,105608
161935,107443,105592
161940,107440,105579
161945,107423,105575
161950,107435,105566
161955,107430,105570
161960,107423,105566
161966,107412,105556
161971,107431,105528
161976,107406,105538
161980,107412,105536
161985,107435,105535
161990,107433,105546
161995,107424,105540
162000,107432,105530
162006,107428,105548
162011,107433,105531
162016,107442,105529
162020,107422,105528
162025,107455,105534
162030,107439,105547
162035,107434,105550
162040,107450,105551
162045,107438,105565
162051,107460,105542
162056,107468,105571
162061,107464,105577
162065,107472,105568
162070,107477,105581
162075,107492,105591
162080,107488,105585
162085,107510,105593
162091,107511,105618
162096,107539,105615
162101,107567,105614
162105,107545,105626
162110,107557,105641
162115,107548,105644
162120,107569,105652
162125,107533,105636
162130,107563,105652
162136,107543,105657
162141,107545,105663
162146,107525,105685
162150,107532,105684
162155,107558,105707
162160,107551,105681
162165,107550,105700
162170,107518,105710
162176,107519,105714
162181,107538,105717
162186,107497,105719
162191,107493,105716
162195,107481,105724
162200,107463,105726
162205,107476,105726
162210,107454,105755
162215,107430,105738
162221,107419,105740
162226,107424,105738
162231,107415,105740
162235,107446,105734
162240,107429,105746
162245,107421,105744
162250,107419,105754
162255,107441,105744
162260,107438,105761
162266,107459,105750
162271,107451,105748
162276,107443,105761
162280,107432,105757
162285,107468,105757
162290,107563,105759
162295,107543,105764
162300,107471,105766
162306,107492,105762
162311,107475,105749
162316,107503,105767
162320,107514,105780
162325,107478,105760
162330,107479,105762
162335,107504,105791
162340,107502,105785
162345,107491,105770
162351,107493,105761
162356,107506,105787
162361,107512,105793
162365,107505,105782
162370,107523,105767
162375,107512,105790
162380,107527,105777
162385,107525,105790
162400,107560,105753
162403,107571,105806
162409,107547,105788
162414,107569,105815
162419,107576,105857
162424,107573,105769
162429,107577,105748
162434,107564,105807
162439,107570,105820
162444,107558,105811
162449,107572,105863
162454,107556,105833
162459,107558,105772
162463,107526,105809
162468,107539,105821
162473,107542,105824
162479,107541,105857
162484,107522,105846
162489,107525,105801
162494,107507,105835
162498,107501,105854
162503,107503,105852
162508,107487,105854
162513,107498,105878
162519,107487,105773
162525,107488,105803
162528,107455,105815
162533,107459,105818
162539,107469,105849
162544,107465,105852
162549,107466,105788
162554,107452,105739
162558,107458,105747
162564,107473,105750
162569,107450,105768
162574,107457,105781
162579,107449,105713
162584,107448,105634
162588,107451,105657
162593,107450,105650
162598,107447,105644
162604,107453,105640
162609,107446,105642
162614,107440,105597
162619,107439,105575
162623,107430,105595
162628,107440,105583
162633,107436,105601
162638,107435,105595
162643,107443,105562
162649,107426,105529
162653,107437,105572
162658,107420,105576
162663,107434,105560
162669,107446,105596
162674,107437,105542
162679,107437,105544
162683,107462,105563
162689,107457,105590
162694,107456,105588
162699,107455,105611
162704,107472,105591
162709,107463,105538
162713,107460,105589
162718,107474,105592
162723,107465,105586
162728,107457,105602
162734,107472,105633
162739,107470,105599
162743,107460,105622
162748,107478,105634
162753,107464,105635
162758,107457,105636
162763,107475,105666
162768,107466,105611
162774,107465,105627
162778,107464,105659
162783,107474,105689
162788,107464,105707
162793,107473,105729
162799,107469,105645
162804,107473,105668
162807,107468,105699
162813,107481,105691
162819,107469,105714
162824,107478,105748
162829,107468,105706
162834,107467,105701
162838,107488,105730
162843,107469,105760
162848,107488,105770
162853,107488,105804
162859,107491,105763
162864,107495,105719
162868,107500,105746
162873,107485,105766
162878,107497,105764
162883,107496,105764
162888,107493,105762
162893,107478,105727
162898,107498,105746
162903,107514,105767
162908,107502,105777
162913,107490,105792
162918,107496,105790
162923,107511,105767
162928,107516,105716
162932,107500,105779
162937,107499,105780
162942,107509,105793
162949,107522,105828
162954,107512,105797
162959,107511,105712
162962,107515,105792
162968,107523,105794
162973,107516,105794
162978,107533,105804
162983,107516,105797
162989,107526,105771
162994,107535,105772
162998,107533,105804
163003,107525,105797
163008,107526,105832
163013,107521,105805
163018,107522,105772
163023,107536,105769
163027,107531,105807
163033,107536,105809
163038,107561,105839
163043,107528,105857
163048,107526,105757
163053,107534,105785
163057,107540,105806
163062,107547,105825
163067,107530,105818
163073,107552,105829
163079,107551,105857
163084,107553,105782
163087,107551,105811
163092,107558,105817
163098,107539,105825
163103,107551,105816
163108,107537,105815
163113,107534,105796
163119,107530,105817
163123,107553,105830
163128,107523,105835
163133,107506,105837
163138,107506,105841
163143,107501,105814
163148,107492,105820
163152,107499,105845
163158,107487,105845
163163,107486,105898
163168,107467,105861
163173,107451,105831
163178,107467,105806
163182,107460,105823
163187,107447,105826
163192,107449,105851
163197,107459,105879
163203,107444,105787
163209,107436,105747
163212,107450,105772
163217,107461,105759
163223,107421,105754
163228,107429,105780
163233,107424,105667
163238,107424,105672
163243,107429,105677
163248,107428,105661
163253,107426,105663
163258,107424,105700
163263,107420,105614
163268,107442,105586
163272,107417,105626
163277,107414,105595
163282,107428,105618
163288,107423,105608
163293,107435,105602
163298,107444,105591
163303,107422,105565
163307,107424,105590
163312,107421,105587
163317,107426,105590
163322,107430,105613
163328,107418,105571
163334,107427,105540
163337,107407,105571
163342,107434,105596
163348,107438,105561
163353,107414,105585
163358,107442,105541
163363,107422,105558
163367,107443,105608
163373,107453,105597
163378,107432,105597
163383,107428,105616
163388,107434,105553
163393,107435,105579
163397,107451,105624
163402,107439,105604
163407,107434,105640
163412,107452,105677
163418,107435,105606
163423,107428,105622
163427,107444,105645
163432,107450,105648
163437,107448,105659
163442,107462,105692
163447,107440,105701
163452,107454,105651
163457,107459,105695
163462,107453,105688
163467,107445,105690
163472,107441,105742
163478,107468,105729
163483,107443,105690
163488,107443,105715
163492,107454,105744
163497,107455,105731
163503,107433,105746
163508,107454,105786
163513,107458,105752
163518,107451,105739
163522,107471,105747
163527,107457,105741
163532,107453,105770
163537,107470,105789
163543,107459,105740
163548,107465,105736
163552,107463,105778
163557,107476,105770
163562,107466,105779
163567,107469,105819
163572,107464,105753
163577,107489,105740
163581,107462,105783
163587,107489,105802
163592,107471,105785
163597,107474,105804
163602,107479,105783
163608,107482,105742
163611,107492,105765
163616,107505,105783
163622,107466,105779
163628,107486,105839
163633,107478,105809
163638,107483,105736
163642,107485,105761
163647,107533,105794
163652,107495,105777
163657,107485,105842
163662,107510,105809
163667,107498,105760
163673,107506,105777
163677,107565,105779
163682,107560,105790
163687,107495,105811
163692,107506,105822
163697,107514,105764
163702,107514,105784
163706,107591,105809
163712,107562,105813
163717,107520,105825
163722,107520,105852
163727,107532,105770
163733,107528,105799
163736,107619,105817
163741,107567,105825
163747,107519,105816
163752,107539,105836
163758,107537,105803
163763,107543,105802
163767,107605,105814
163772,107538,105821
163777,107529,105873
163782,107520,105855
163787,107503,105822
163792,107495,105794
163796,107570,105808
163802,107516,105845
163807,107485,105847
163812,107482,105863
163817,107474,105898
163822,107461,105823
163826,107540,105844
163831,107436,105859
163836,107448,105839
163842,107459,105863
163847,107465,105868
163852,107455,105820
163858,107503,105818
163861,107427,105832
163866,107369,105810
163872,107428,105787
163877,107436,105789
163883,107469,105712
163888,107497,105714
163892,107358,105733
163897,107361,105712
163902,107418,105698
163907,107430,105740
163912,107471,105650
163917,107465,105637
163921,107324,105650
163927,107605,105640
163932,107406,105654
163937,107403,105630
163942,107474,105592
163947,107480,105551
163951,107334,105599
163956,107334,105612
163961,107415,105584
163966,107414,105629
163972,107458,105586
163977,107477,105525
163981,107336,105559
163986,107334,105576
163991,107405,105576
163996,107405,105593
164001,107445,105577
164007,107457,105542
164013,107383,105558
164016,107322,105580
164022,107359,105586
164027,107414,105611
164032,107482,105656
164037,107466,105573
164042,107369,105568
164046,107346,105617
164051,107353,105585
164057,107420,105606
164062,107436,105620
164067,107483,105655
164072,107408,105553
164077,107354,105612
164085,107444,105637
164090,107359,105633
164094,107395,105645
164100,107433,105652
164105,107417,105707
164110,107461,105706
164116,107407,105593
164121,107379,105624
164124,107418,105674
164130,107429,105703
164135,107459,105761
164141,107450,105719
164146,107403,105630
164151,107394,105661
164155,107421,105692
164160,107426,105725
164165,107434,105810
164170,107478,105769
164175,107409,105630
164180,107412,105580
164185,107425,105705
164190,107439,105732
164195,107427,105841
164200,107479,105793
164205,107419,105641
164210,107402,105713
164214,107445,105707
164219,107443,105768
164225,107454,105785
164230,107482,105798
164235,107430,105743
164241,107439,105732
164244,107450,105724
164249,107435,105781
164255,107468,105770
164260,107489,105823
164265,107421,105745
164271,107442,105698
164275,107456,105733
164280,107476,105797
164285,107482,105807
164290,107482,105853
164295,107450,105798
164300,107442,105684
164304,107469,105738
164310,107462,105796
164315,107491,105784
164320,107496,105912
164325,107433,105802
164330,107459,105678
164334,107473,105630
164339,107493,105781
164344,107481,105797
164349,107487,105849
164355,107453,105866
164359,107470,105710
164364,107481,105789
164369,107487,105786
164374,107496,105785
164379,107518,105828
164385,107450,105842
164388,107472,105764
164393,107504,105792
164399,107492,105789
164405,107535,105795
164410,107485,105870
164415,107435,105866
164419,107500,105770
164424,107522,105827
164429,107515,105825
164434,107547,105803
164440,107503,105827
164445,107464,105876
164449,107478,105857
164454,107497,105830
164459,107514,105836
164464,107525,105818
164469,107430,105834
164474,107451,105964
164478,107456,105862
164484,107448,105829
164489,107454,105850
164494,107479,105839
164499,107411,105857
164504,107397,105955
164508,107418,105873
164513,107410,105844
164518,107404,105851
164524,107419,105860
164530,107376,105854
164535,107392,105897
164538,107378,105852
164544,107397,105844
164549,107401,105805
164554,107390,105792
164559,107334,105788
164563,107370,105820
164569,107367,105734
164574,107367,105718
164579,107377,105733
164584,107384,105716
164589,107313,105693
164593,107337,105714
164598,107358,105676
164603,107362,105641
164609,107374,105647
164614,107370,105645
164619,107308,105617
164623,107349,105642
164628,107335,105625
164633,107354,105617
164638,107356,105601
164643,107358,105592
164648,107301,105575
164653,107337,105588
164658,107359,105577
164663,107338,105595
164668,107384,105590
164674,107352,105578
164679,107324,105562
164682,107355,105568
164688,107352,105580
164694,107365,105573
164699,107387,105588
164704,107347,105589
164709,107330,105601
164713,107354,105566
164718,107365,105583
164723,107374,105605
164728,107396,105599
164733,107332,105592
164739,107326,105615
164743,107348,105604
164748,107385,105608
164753,107393,105634
164758,107399,105615
164763,107345,105627
164768,107335,105626
164772,107381,105643
164777,107370,105630
164783,107384,105664
164788,107385,105647
164793,107326,105654
164799,107337,105673
164802,107375,105683
164807,107359,105677
164813,107399,105685
164818,107386,105716
164824,107336,105690
164828,107359,105712
164833,107370,105703
164838,107376,105700
164843,107387,105718
164848,107398,105709
164853,107342,105723
164857,107363,105717
164862,107377,105728
164868,107372,105739
164873,107381,105747
164878,107387,105745
164883,107347,105744
164887,107364,105749
164892,107380,105745
164897,107394,105746
164902,107434,105743
164908,107389,105779
164913,107350,105771
164917,107384,105755
164922,107408,105760
164927,107401,105762
164932,107434,105753
164937,107396,105750
164943,107352,105778
164946,107392,105761
164952,107395,105776
164958,107409,105759
164963,107434,105764
164968,107386,105758
164973,107367,105770
164977,107410,105773
164982,107424,105774
164987,107430,105766
164993,107447,105777
164998,107400,105775
165003,107387,105806
165007,107414,105776
165012,107420,105776
165017,107455,105788
165022,107445,105777
165027,107399,105801
165032,107373,105790
165037,107428,105792
165042,107431,105786
165047,107468,105779
165052,107486,105783
165057,107408,105783
165062,107407,105789
165066,107445,105808
165071,107436,105820
165076,107464,105791
165082,107486,105805
165088,107423,105804
165093,107438,105806
165096,107464,105812
165101,107454,105808
165107,107471,105805
165112,107501,105819
165117,107446,105812
165123,107447,105796
165127,107468,105827
165132,107464,105829
165137,107488,105818
165142,107498,105818
165147,107457,105835
165152,107437,105813
165156,107466,105829
165161,107474,105825
165167,107473,105842
165172,107481,105824
165177,107425,105840
165182,107411,105844
165186,107439,105850
165191,107423,105849
165196,107422,105835
165201,107433,105851
165207,107387,105849
165212,107382,105861
165216,107410,105880
165221,107387,105853
165226,107412,105857
165231,107405,105857
165237,107351,105854
165242,107351,105842
165245,107380,105856
165252,107377,105820
165257,107393,105821
165262,107387,105808
165267,107336,105778
165272,107350,105801
165276,107359,105739
165281,107358,105738
165286,107390,105733
165292,107379,105714
165297,107336,105676
165302,107333,105687
165306,107356,105661
165311,107369,105651
165316,107368,105649
165321,107367,105623
165326,107332,105656
165331,107354,105599
165336,107349,105606
165341,107357,105582
165346,107369,105595
165351,107361,105602
165356,107308,105580
165360,107337,105585
165365,107361,105586
165370,107348,105577
165376,107375,105568
165382,107364,105561
165387,107307,105588
165390,107358,105576
165396,107355,105555
165401,107381,105569
165406,107398,105572
165411,107344,105581
165416,107335,105557
165421,107380,105578
165426,107374,105568
165431,107389,105593
165436,107410,105586
165441,107345,105562
165446,107339,105579
165450,107373,105582
165455,107363,105603
165460,107397,105606
165466,107411,105598
165471,107354,105603
165476,107348,105617
165480,107388,105600
165485,107394,105613
165490,107398,105633
165495,107418,105653
165500,107376,105642
165507,107374,105654
165510,107399,105649
165515,107389,105643
165521,107412,105661
165526,107411,105671
165531,107373,105675
165536,107369,105680
165540,107406,105685
165545,107399,105689
165551,107414,105699
165556,107430,105686
165561,107389,105723
165565,107388,105703
165570,107417,105712
165575,107409,105724
165580,107443,105726
165585,107438,105711
165591,107390,105718
165595,107407,105721
165600,107432,105728
165605,107423,105738
165610,107445,105719
165615,107450,105742
165620,107392,105736
165624,107417,105750
165629,107432,105739
165635,107429,105747
165640,107473,105763
165645,107444,105750
165651,107411,105749
165654,107444,105737
165659,107435,105745
165665,107449,105744
165670,107471,105761
165676,107430,105751
165681,107435,105753
165685,107449,105745
165690,107454,105760
165695,107483,105761
165700,107499,105764
165705,107461,105751
165710,107414,105763
165714,107453,105747
165720,107479,105749
165725,107467,105755
165730,107515,105759
165735,107461,105777
165740,107450,105767
165744,107482,105759
165749,107483,105783
165754,107499,105772
165760,107535,105776
165765,107476,105779
165770,107460,105769
165774,107481,105779
165779,107496,105787
165784,107522,105765
165789,107538,105780
165795,107488,105775
165800,107477,105789
165804,107504,105773
165810,107526,105787
165815,107548,105768
165820,107531,105799
