Time,IR_brachial,IR_ankle
163365,109099,104073
163369,109112,104109
163375,109124,104142
163380,109139,104219
163385,109135,104193
163390,109095,104057
163395,109090,104075
163399,109127,104135
163404,109120,104152
163409,109139,104203
163415,109145,104247
163420,109096,104119
163425,109066,104110
163429,109093,104151
163434,109072,104201
163439,109080,104183
163444,109088,104258
163449,109042,104240
163456,109027,104109
163459,109046,104140
163464,109066,104201
163469,109037,104187
163475,109072,104226
163480,109036,104235
163485,109004,104134
163488,109017,104127
163494,109035,104167
163500,109018,104141
163505,109052,104149
163510,109024,104148
163515,108976,104067
163519,109009,103985
163524,109023,104006
163529,109016,103986
163534,109035,103948
163539,109035,104061
163545,108979,103972
163549,108998,103806
163554,109013,103892
163559,109008,103881
163564,109017,103874
163569,109037,103915
163574,108977,103903
163579,108997,103836
163584,109007,103770
163589,108995,103828
163594,109034,103817
163599,109022,103799
163604,108993,103866
163609,108970,103901
163613,109005,103701
163618,109007,103799
163623,109018,103793
163629,109059,103814
163635,108989,103834
163640,108994,103853
163643,109018,103736
163649,109018,103793
163654,109048,103810
163659,109063,103817
163664,108993,103868
163670,109002,103882
163674,109030,103786
163679,109026,103807
163684,109066,103834
163689,109077,103859
163694,109001,103855
163699,108988,103981
163703,109037,103895
163708,109035,103880
163714,109042,103881
163719,109079,103890
163724,109050,103909
163729,109006,103951
163733,109031,103963
163738,109043,103910
163743,109026,103940
163748,109052,103968
163753,109067,103947
163759,109013,103957
163763,109032,104084
163768,109038,103986
163773,109042,104003
163778,109069,104009
163783,109072,104035
163789,109001,104023
163792,109015,104084
163798,109042,104028
163803,109039,104035
163809,109068,104024
163814,109064,104031
163819,109000,104052
163823,109033,104120
163828,109040,104055
163833,109057,104047
163838,109069,104078
163844,109077,104054
163849,109006,104070
163854,109035,104061
163858,109045,104142
163863,109068,104080
163868,109082,104096
163873,109082,104073
163878,109044,104071
163884,109047,104067
163888,109070,104114
163893,109067,104067
163898,109079,104086
163903,109107,104049
163908,109055,104064
163913,109039,104072
163917,109082,104097
163922,109078,104069
163928,109105,104079
163933,109124,104062
163938,109073,104068
163943,109056,104061
163947,109077,104071
163952,109089,104065
163957,109094,104058
163962,109132,104091
163969,109081,104092
163974,109054,104063
163977,109100,104056
163983,109113,104044
163988,109090,104064
163993,109133,104062
163998,109088,104055
164003,109070,104081
164007,109110,104067
164013,109117,104061
164018,109110,104083
164023,109161,104058
164028,109111,104075
164033,109096,104095
164037,109118,104066
164042,109139,104073
164047,109133,104074
164052,109150,104086
164058,109156,104061
164063,109122,104077
164068,109114,104081
164072,109137,104102
164077,109142,104061
164082,109169,104088
164087,109179,104092
164092,109127,104079
164098,109101,104081
164102,109147,104084
164107,109149,104100
164112,109176,104097
164117,109194,104111
164122,109142,104095
164128,109116,104107
164131,109150,104105
164136,109156,104096
164142,109179,104100
164148,109182,104096
164153,109137,104126
164158,109103,104125
164162,109147,104125
164167,109141,104120
164172,109141,104136
164177,109157,104146
164183,109107,104151
164188,109065,104123
164192,109082,104164
164197,109110,104155
164202,109098,104133
164207,109126,104161
164212,109090,104131
164217,109038,104146
164221,109064,104153
164227,109083,104155
164232,109067,104141
164237,109065,104137
164242,109067,104124
164247,109017,104104
164251,109053,104088
164256,109053,104064
164261,109038,104029
164267,109063,104018
164272,109059,103985
164277,109022,103986
164282,109019,103957
164286,109024,103920
164291,109032,103903
164296,109050,103903
164301,109051,103888
164307,109010,103848
164313,109005,103844
164316,109023,103830
164322,109035,103835
164327,109062,103828
164332,109054,103798
164337,109028,103795
164342,109004,103790
164346,109019,103793
164352,109023,103783
164357,109051,103789
164362,109059,103796
164367,108997,103772
164372,109006,103759
164376,109017,103764
164381,109030,103773
164386,109049,103785
164391,109068,103774
164397,109021,103770
164402,109006,103780
164406,109030,103764
164411,109033,103785
164416,109018,103800
164421,109068,103809
164426,109020,103807
164431,109008,103824
164435,109034,103819
164441,109051,103819
164446,109033,103817
164451,109067,103813
164456,109054,103831
164461,109002,103836
164465,109025,103843
164470,109055,103855
164475,109039,103851
164481,109047,103875
164487,109049,103884
164492,108977,103890
164495,109025,103911
164501,109040,103920
164506,109042,103911
164511,109064,103930
164516,109048,103949
164521,109028,103942
164527,109021,103964
164531,109025,103968
164536,109035,103982
164541,109054,103991
164546,109051,104014
164551,109008,104001
164556,109005,104019
164560,109050,103992
164566,109057,104021
164571,109064,104020
164576,109065,104014
164581,109023,104012
164586,109012,104021
164590,109048,104027
164595,109036,104034
164600,109069,104026
164605,109079,104026
164611,109026,104032
164616,109019,104021
164620,109050,104029
164625,109062,104042
164630,109067,104026
164635,109090,104039
164640,109062,104037
164646,109019,104034
164649,109070,104042
164655,109061,104059
164660,109071,104057
164666,109099,104047
164671,109068,104058
164676,109043,104043
164680,109064,104031
164685,109078,104021
164690,109084,104061
164696,109094,104047
164701,109087,104031
164706,109042,104026
164710,109081,104041
164715,109080,104031
164720,109079,104043
164725,109105,104044
164730,109093,104037
164736,109059,104046
164741,109073,104027
164745,109096,104058
164750,109104,104072
164755,109124,104041
164760,109118,104058
164765,109083,104057
164770,109091,104050
164774,109105,104049
164780,109109,104063
164785,109128,104063
164790,109146,104055
164795,109087,104061
164800,109077,104076
164804,109113,104081
164809,109119,104082
164814,109160,104085
164820,109154,104077
164826,109100,104078
164831,109088,104090
164834,109120,104093
164840,109124,104104
164845,109130,104093
164850,109143,104078
164855,109112,104105
164860,109109,104083
164865,109117,104119
164870,109146,104103
164875,109145,104093
164880,109135,104093
164885,109129,104115
164890,109091,104118
164894,109139,104138
164899,109143,104142
164904,109157,104138
164910,109156,104128
164915,109203,104134
164920,109123,104131
164925,109123,104136
164929,109137,104139
164934,109121,104144
164939,109149,104143
164944,109152,104174
164950,109106,104157
164955,109101,104160
164959,109112,104177
164964,109092,104198
164969,109106,104190
164974,109104,104166
164979,109053,104172
164985,109039,104181
164988,109061,104202
164994,109071,104200
165000,109078,104183
165005,109071,104168
165010,109024,104175
165015,109020,104172
165019,109037,104155
165024,109037,104137
165029,109029,104113
165035,109055,104101
165040,109001,104093
165045,108977,104060
165049,109007,104018
165054,109011,104012
165059,109016,103987
165064,109049,103960
165069,108998,103943
165074,108969,103908
165079,108997,103894
165084,109005,103884
165089,109006,103861
165094,109044,103860
165099,109024,103833
165104,108966,103817
165108,109001,103821
165113,109006,103796
165118,109007,103812
165124,109027,103785
165129,109013,103788
165134,108964,103780
165138,109004,103783
165143,109002,103786
165148,108996,103763
165153,109028,103779
165159,109009,103780
165165,108965,103798
165168,109007,103750
165173,109013,103792
165179,109009,103780
165184,109025,103791
165189,109020,103786
165194,108972,103797
165198,109005,103798
165203,109032,103813
165209,109015,103807
165214,109029,103801
165219,109025,103816
165224,108952,103822
165228,108997,103811
165233,109008,103839
165238,109012,103823
165243,109041,103842
165249,109034,103855
165254,108983,103869
165259,108997,103887
165263,109021,103890
165268,109029,103894
165273,109032,103879
165278,109038,103908
165283,109001,103939
165288,108991,103931
165293,109015,103930
165298,109027,103956
165303,109052,103942
165309,109036,103956
165314,108980,103973
165319,109032,103974
165322,109030,103999
165328,109039,103992
165334,109054,104003
165339,109018,104016
165344,108995,104014
165349,109035,103995
165353,109025,104035
165358,109055,104056
165363,109055,104019
165368,109002,104029
165373,109002,104031
165379,109045,104010
165383,109046,104053
165388,109079,104062
165393,109029,104071
165398,109005,104059
165403,109058,104000
165407,109052,104049
165413,109076,104084
165419,109022,104059
165424,109017,104060
165429,109035,104021
165433,109052,104049
165438,109071,104045
165443,109006,104053
165448,109044,104023
165453,109077,104026
165457,109066,104050
165463,109021,104060
165469,109010,104069
165474,109064,104057
165479,109052,104033
165482,109079,104062
165488,109043,104061
165493,109038,104064
165498,109072,104037
165504,109056,104026
165508,109090,104063
165513,109039,104056
165518,109066,104043
165523,109080,104025
165527,109084,104042
165533,109040,104057
165538,109076,104043
165543,109085,104023
165548,109112,104038
165553,109063,104058
165558,109090,104054
165564,109084,104025
165567,109098,104061
165573,109080,104112
165578,109088,104043
165583,109099,104037
165587,109146,104068
165593,109090,104096
165599,109089,104075
165604,109127,104042
165607,109121,104098
165613,109102,104117
165618,109104,104067
165623,109125,104097
165627,109136,104096
165633,109108,104139
165639,109101,104088
165644,109133,104084
165647,109121,104111
165653,109106,104114
165658,109121,104043
165663,109143,104120
165667,109113,104138
165673,109112,104075
165679,109143,104092
165682,109144,104130
165688,109121,104081
165693,109138,104092
165697,109133,104126
165703,109112,104122
165708,109146,104104
165712,109112,104145
165718,109119,104143
165724,109105,104148
165727,109068,104168
165733,109089,104159
165738,109103,104147
165742,109032,104169
165748,109075,104161
165753,109072,104149
165757,109029,104177
165763,109076,104169
165769,109043,104172
165772,109004,104188
165778,109070,104134
165783,109011,104158
165787,109004,104156
165793,109053,104093
165798,109022,104124
165803,108978,104086
165808,109039,104050
165812,108995,104038
165818,109038,104003
165822,108979,103999
165828,109024,103944
165832,108978,103937
165838,108988,103917
165841,108959,103910
165848,108984,103856
165852,108971,103889
165858,108980,103817
165862,108981,103833
165868,108971,103816
165872,108980,103834
165878,108979,103807
165882,108964,103819
165889,108966,103780
165892,108987,103808
165898,108967,103775
165902,108992,103788
165908,108981,103760
165912,108997,103802
165918,108974,103757
165922,109006,103786
165928,108975,103767
165932,109004,103772
165937,108983,103774
165942,108998,103774
165947,108994,103783
165952,108988,103794
165957,109006,103797
165961,109017,103791
165966,109003,103803
165971,109019,103809
165977,109026,103821
165982,109012,103831
165987,109015,103833
165992,109026,103863
165997,109006,103847
166002,109027,103863
166006,109029,103853
166011,109033,103897
166017,109017,103897
166022,109038,103896
166027,109027,103906
166032,109031,103920
166037,109043,103935
166042,109041,103934
166046,109043,103958
166051,109040,103970
166056,109031,103986
166062,109033,103988
166067,109031,104001
166072,109034,104016
166077,109030,104017
166082,109027,104033
166087,109022,104032
166091,109041,104043
166096,109029,104026
166102,109034,104047
166107,109056,104052
166112,109045,104056
166117,109049,104050
166122,109057,104064
166127,109055,104086
166131,109043,104095
166136,109051,104081
166141,109023,104083
166147,109048,104071
166152,109052,104082
166157,109054,104112
166162,109049,104091
166167,109057,104091
166172,109054,104086
166176,109044,104102
166181,109035,104089
166187,109048,104113
166192,109048,104087
166197,109052,104101
166202,109071,104104
166207,109052,104100
166212,109042,104082
166216,109057,104105
166221,109064,104098
166226,109073,104093
166232,109068,104106
166237,109067,104099
166242,109071,104098
166247,109082,104121
166252,109082,104089
166257,109072,104106
166261,109075,104099
166266,109081,104101
166272,109071,104101
166277,109083,104091
166282,109076,104104
166287,109091,104091
166292,109075,104104
166297,109080,104128
166301,109090,104119
166306,109097,104104
166311,109094,104158
166317,109092,104138
166322,109106,104116
166327,109109,104115
166332,109113,104175
166337,109093,104137
166342,109106,104131
166346,109125,104168
166351,109106,104122
166356,109113,104132
166362,109108,104158
166367,109126,104130
166372,109121,104167
166377,109115,104175
166382,109126,104145
166386,109119,104167
166391,109143,104148
166396,109117,104172
166402,109124,104162
166407,109126,104173
166412,109126,104209
166417,109118,104212
166422,109122,104192
166427,109115,104179
166431,109109,104210
166436,109091,104224
166441,109085,104224
166447,109086,104199
166452,109086,104221
166457,109076,104207
166462,109077,104208
166467,109060,104202
166471,109075,104216
166476,109075,104219
166481,109050,104216
166487,109060,104236
166492,109033,104240
166497,109038,104228
166502,109044,104192
166507,109040,104234
166512,109034,104192
166516,109022,104173
166521,109031,104120
166526,109034,104117
166532,109033,104121
166537,109037,104060
166542,109038,104048
166547,109038,104030
166552,109027,103997
166557,109033,103952
166561,109018,103937
166566,109030,103912
166572,109025,103882
166577,109041,103874
166582,109034,103853
166587,109027,103855
166592,109027,103841
166597,109033,103824
166601,109022,103859
166606,109029,103841
166611,109045,103799
166617,109029,103807
166622,109040,103824
166627,109018,103803
166632,109040,103750
166637,109034,103781
166642,109037,103824
166646,109032,103778
166651,109038,103787
166657,109027,103783
166662,109041,103775
166667,109044,103779
166672,109057,103794
166677,109058,103804
166682,109046,103834
166686,109046,103791
166691,109054,103800
166696,109059,103788
166702,109056,103830
166707,109048,103804
166712,109060,103792
166717,109056,103843
166722,109058,103862
166727,109069,103880
166731,109069,103865
166736,109061,103876
166742,109065,103888
166747,109047,103903
166752,109056,103898
166757,109064,103924
166762,109073,103944
166767,109064,103937
166771,109073,103956
166776,109053,103970
166781,109067,103997
166787,109063,103981
166792,109071,103987
166797,109062,104008
166802,109055,104033
166807,109063,104023
166812,109065,104032
166816,109061,104031
166821,109071,104050
166827,109066,104052
166832,109072,104050
166837,109060,104048
166842,109071,104082
166845,109082,104060
166850,109074,104093
166855,109091,104090
166860,109066,104081
166865,109083,104106
166871,109093,104106
166876,109094,104095
166881,109087,104104
166885,109091,104098
166890,109082,104113
166895,109100,104129
166900,109100,104102
166905,109094,104112
166910,109093,104126
166916,109107,104119
166921,109088,104130
166926,109094,104119
166930,109088,104119
166935,109096,104118
166940,109109,104113
166945,109104,104132
166950,109104,104130
166956,109126,104134
166961,109111,104130
166966,109105,104139
166970,109114,104117
166975,109133,104131
166980,109105,104145
166985,109126,104144
166990,109094,104110
166995,109118,104123
167001,109123,104124
167006,109125,104134
167011,109131,104122
167015,109114,104120
167020,109131,104126
167025,109113,104172
167030,109124,104135
167035,109142,104126
167041,109141,104140
167046,109127,104128
167051,109130,104141
167055,109136,104146
167060,109135,104150
167065,109147,104154
167070,109137,104146
167075,109151,104135
167080,109148,104131
167086,109142,104142
167091,109141,104166
167096,109164,104189
167100,109179,104181
167105,109178,104167
167110,109174,104172
167115,109190,104151
167120,109201,104157
167126,109207,104170
167131,109205,104171
167136,109232,104166
167140,109233,104179
167145,109219,104189
167150,109204,104185
167155,109196,104191
167160,109180,104170
167165,109173,104219
167171,109158,104201
167176,109157,104203
167181,109144,104185
167185,109138,104211
167190,109149,104184
167195,109138,104177
167200,109125,104206
167205,109124,104195
167211,109113,104188
167216,109068,104196
167221,109054,104157
167225,109053,104143
167230,109053,104107
167235,109015,104083
167240,109023,104070
167245,109002,104025
167250,108968,104016
167256,108953,103998
167261,108951,103979
167266,108957,103966
167270,108952,103945
167275,108963,103903
167280,108965,103912
167285,108970,103860
167290,108971,103887
167296,108986,103851
167301,108971,103849
167306,108961,103832
167311,108957,103824
167315,108969,103812
167320,108964,103797
167325,109173,103820
167330,109158,103818
167335,108980,103818
167341,108986,103803
167346,108998,103827
167351,109007,103803
167355,109007,103835
167360,108989,103814
167365,108974,103837
167370,109001,103807
167375,108995,103853
167380,109005,103840
167386,109009,103816
167391,109026,103824
167396,109014,103842
167400,109018,103844
167405,109012,103844
167410,109031,103861
167415,109014,103871
167431,109057,103874
167435,109048,103890
167440,109055,103894
167445,109047,103946
167450,109048,103944
167455,109045,103956
167460,109033,103898
167464,109038,103951
167470,109063,103987
167475,109053,103984
167480,109040,104042
167485,109048,103994
167490,109037,103945
167494,109044,104011
167499,109045,104029
167504,109057,104020
167511,109049,104095
167516,109050,104081
167521,109054,104016
167526,109053,104053
167530,109067,104093
167535,109046,104068
167540,109055,104082
167545,109060,104095
167550,109057,104062
167556,109057,104054
167560,109067,104079
167565,109061,104066
167570,109066,104117
167575,109055,104127
167580,109059,104069
167585,109063,104060
167589,109061,104099
167595,109061,104106
167600,109077,104090
167605,109061,104108
167610,109066,104108
167615,109074,104085
167619,109080,104069
167624,109073,104103
167629,109065,104092
167634,109080,104127
167640,109089,104126
167646,109092,104075
167651,109067,104076
167654,109080,104124
167660,109097,104092
167665,109090,104130
167670,109088,104149
167675,109099,104069
167681,109093,104078
167685,109096,104095
167690,109095,104092
167695,109097,104089
167700,109086,104138
167705,109099,104102
167710,109084,104056
167714,109083,104108
167719,109099,104103
167725,109109,104114
167730,109096,104144
167735,109099,104115
167740,109119,104096
167745,109109,104086
167749,109101,104106
167754,109103,104101
167759,109109,104173
167764,109110,104111
167770,109125,104108
167775,109108,104069
167779,109104,104119
167784,109112,104122
167789,109129,104171
167794,109107,104156
167800,109120,104128
167805,109122,104103
167809,109100,104127
167815,109085,104137
167820,109099,104170
167825,109090,104162
167830,109077,104167
167835,109095,104107
167840,109073,104133
167844,109057,104167
167849,109056,104150
167855,109037,104199
167860,109030,104179
167865,109020,104145
167870,109040,104146
167874,109054,104144
167879,109035,104168
167884,109022,104147
167889,109037,104158
167895,109018,104150
167900,109005,104070
167905,109012,104091
167909,109020,104077
167914,109066,104058
167919,109009,104040
167924,109009,104036
167929,108989,103960
167936,108997,103950
167939,108986,103935
167944,109086,103926
167950,108977,103925
167955,108982,103908
167960,108974,103870
167965,108979,103845
167969,108963,103850
167974,109057,103834
167980,108985,103854
167985,108976,103842
167990,108978,103814
167995,108961,103766
167999,108976,103789
168004,109056,103791
168009,108972,103775
168014,108971,103810
168019,108975,103784
168025,108981,103736
168030,108967,103783
168034,109051,103802
168039,109029,103783
168044,108973,103813
168049,108966,103814
168054,108971,103774
168059,108968,103761
168064,109040,103806
168069,109038,103808
168074,108983,103819
168079,108984,103846
168085,108982,103791
168090,108976,103782
168093,109054,103819
168098,109049,103848
168104,108975,103852
168110,108970,103872
168115,108993,103845
168120,108981,103819
168124,109050,103875
168129,109032,103896
168134,108993,103899
168139,108977,103914
168144,108985,103921
168150,108980,103912
168155,109054,103918
168159,109019,103949
168164,108911,103952
168169,108975,103993
168174,108989,104007
168179,108978,103957
168184,109032,103964
168188,109039,103991
168194,108923,104013
168199,108979,104015
168204,108975,104029
168209,108976,104025
168214,109018,103994
168218,109035,103998
168223,108926,104022
168228,108990,104050
168233,109001,104046
168240,109001,104087
168245,109040,104024
168250,109054,104017
168253,108944,104071
168259,108930,104056
168264,108995,104082
168269,108995,104069
168274,109022,104047
168280,109074,104037
168284,108973,104063
168289,108928,104068
168294,108989,104065
168299,109009,104073
168304,109034,104102
168309,109075,104016
168314,108971,104039
168318,108941,104069
168324,108961,104077
168329,109017,104084
168334,109013,104083
168339,109095,104049
168344,108998,104025
168348,108964,104072
168353,108983,104055
168358,109032,104068
168364,109009,104078
168369,109105,104084
168375,109058,104019
168378,108935,104032
168383,108989,104086
168388,109023,104074
168394,109034,104071
168399,109115,104103
168404,109000,104058
168410,108971,104029
168414,108980,104065
168419,109017,104066
168424,109038,104085
168429,109100,104091
168434,109052,104057
168439,108994,104061
168443,108998,104068
168449,109040,104070
168454,109049,104086
168459,109135,104123
168464,109072,104033
168469,108958,104031
168473,109013,104066
168478,109016,104092
168483,109042,104090
168488,109120,104103
168494,109076,104090
168499,108942,104099
168504,108980,104087
168513,108979,104103
168518,108966,104056
168521,108971,104076
168527,108985,104099
168532,109001,104176
168538,109008,104184
168543,108937,104039
168548,108929,104032
168552,108962,104051
168557,108949,104104
168562,108970,104090
168567,108972,104167
168572,108929,104083
168578,108912,103973
168582,108924,103977
168587,108927,104028
168592,108928,103996
168597,108963,104035
168602,108952,104005
168607,108884,103854
168611,108909,103848
168616,108922,103896
168622,108913,103871
168627,108932,103840
168632,108936,103912
168637,108880,103839
168642,108896,103750
168646,108902,103775
168651,108905,103790
168656,108923,103826
168662,108941,103849
168667,108897,103831
168673,108888,103744
168676,108899,103694
168681,108899,103770
168686,108933,103752
168692,108937,103774
168697,108866,103830
168702,108878,103747
168706,108903,103654
168712,108921,103774
168717,108931,103755
168722,108954,103744
168727,108888,103858
168732,108885,103798
168736,108918,103675
168741,108912,103774
168747,108929,103767
168752,108948,103781
168757,108896,103806
168762,108893,103842
168766,108912,103765
168771,108920,103796
168776,108912,103819
168781,108950,103820
168786,108908,103816
168792,108865,103911
168796,108908,103894
168801,108922,103841
168806,108921,103866
168811,108946,103900
168816,108945,103887
168821,108874,103923
168826,108916,103969
168830,108922,103864
168836,108931,103925
168841,108954,103957
168846,108938,103945
168852,108903,103973
168855,108912,103999
168860,108918,103969
168866,108922,103957
168871,108977,103962
168877,108927,103981
168882,108888,103973
168886,108920,104068
168891,108936,103989
168896,108928,103984
168901,108943,103996
168906,108964,104000
168911,108927,104008
168916,108914,104034
168921,108944,104092
168926,108943,104030
168931,108961,104038
168936,108962,104046
168941,108933,104011
168946,108924,104019
168950,108948,104146
168955,108938,104026
168961,108984,104035
168966,109000,104044
168971,108919,104035
168976,108913,104036
168980,108947,104079
168985,108952,104032
168990,108957,104046
168995,108988,104018
169000,108947,104023
169006,108915,104019
169010,108929,104031
169015,108968,104019
169020,108949,104017
169025,108972,104034
169031,108995,104024
169036,108911,104015
169039,108953,104011
169044,108961,104026
169051,108989,104021
169056,108975,104048
169061,108992,104010
169066,108931,104011
169070,108963,104015
169075,108973,104021
169080,108993,104063
169085,109010,104011
169091,109003,104052
169096,108944,104012
169101,108973,104028
169105,108990,104034
169110,108992,104046
169115,109019,104034
169120,109015,104054
169125,108982,104037
169131,108975,104041
169135,109011,104052
169140,109016,104040
169145,109027,104048
169150,109033,104062
169155,108985,104054
169160,108979,104049
169164,108983,104050
169169,108983,104059
169175,108981,104074
169180,109003,104071
169185,108955,104074
169191,108921,104072
169194,108968,104081
169199,108960,104072
169204,108962,104079
169210,108987,104074
169216,108926,104086
169221,108917,104092
169225,108926,104082
169230,108943,104090
169235,108932,104083
169240,108951,104081
169245,108934,104068
169250,108885,104071
169254,108913,104047
169260,108899,104023
169265,108917,104029
169270,108919,104002
169275,108920,104001
169280,108867,103996
169284,108894,103939
169289,108901,103934
169294,108903,103892
169299,108903,103877
169305,108915,103864
169310,108874,103844
169315,108893,103846
169319,108911,103819
169324,108910,103792
169329,108919,103806
169334,108910,103786
169339,108878,103786
169345,108874,103761
169349,108903,103759
169354,108882,103747
169359,108887,103737
169364,108922,103742
169370,108865,103778
169375,108854,103727
169378,108889,103711
169384,108891,103727
169390,108908,103739
169395,108929,103745
169400,108882,103744
169405,108856,103737
169409,108904,103741
169414,108906,103734
169419,108920,103753
169424,108944,103740
169430,108878,103743
169435,108873,103761
169439,108911,103756
169444,108919,103764
169449,108927,103770
169454,108950,103772
169459,108915,103775
169464,108892,103793
169468,108918,103790
169474,108904,103816
169479,108915,103825
169484,108939,103818
169489,108906,103826
169494,108893,103840
169498,108899,103845
169503,108908,103852
169508,108915,103870
169513,108951,103865
169519,108923,103873
169525,108907,103877
169528,108923,103899
169533,108932,103898
169539,108918,103918
169544,108946,103925
169549,108896,103940
169554,108882,103928
169559,108907,103930
169564,108923,103946
169569,108923,103945
169574,108954,103948
169579,108933,103982
169584,108903,103951
169588,108922,103960
169593,108928,103977
169598,108945,103992
169604,108950,103995
169609,108964,103994
169614,108917,103980
169619,108914,103976
169623,108951,103994
169628,108954,104005
169633,108965,104003
169638,108983,103997
169644,108925,103991
169649,108939,103978
169653,108952,103977
169658,108952,103974
169663,108971,104002
169668,108997,103993
169673,108931,103985
169678,108931,104006
169682,108962,103995
169688,108968,103992
169693,108969,103990
169698,109015,103986
169704,108941,103996
169709,108915,104001
169712,108982,104006
169717,108983,103979
169723,108964,103990
169729,109009,103979
169734,108974,103972
169739,108949,103998
169743,108987,103999
169748,108995,104004
169753,108995,104003
169758,109036,103976
169763,108997,103997
169768,108946,103998
169773,108981,104000
169778,109005,104000
169783,108990,103986
169788,109009,103992
169793,109031,103993
169798,108992,104013
169803,108986,104014
169807,109005,104006
169812,109013,103992
169818,109036,104031
169823,109022,104000
169828,109004,103996
169833,108986,104006
169837,109027,103998
169842,109033,104008
169847,109050,104011
169852,109059,104024
169858,109005,104040
169864,109010,104025
169867,109038,104023
169872,109032,104033
169878,109047,104021
169883,109041,104022
169888,108996,104026
169893,108971,104045
169897,108998,104050
169903,109003,104055
169908,109016,104056
169913,109016,104050
169918,108950,104056
169923,108922,104062
169927,108953,104060
169932,108951,104065
169937,108958,104063
169943,108991,104073
169948,108947,104069
169953,108915,104060
169957,108909,104048
169962,108944,104051
169967,108927,104041
169972,108945,104032
169977,108936,104013
169982,108900,103994
169987,108902,103971
169992,108924,103940
169997,108938,103930
170002,108946,103901
170007,108928,103884
170012,108892,103862
170017,108880,103840
170021,108904,103826
170027,108914,103817
170032,108920,103802
170037,108946,103774
170043,108887,103762
170048,108894,103764
170051,108928,103743
170057,108919,103740
170062,108938,103733
170067,108932,103732
170073,108895,103726
170078,108898,103727
170082,108903,103719
170087,108907,103712
170092,108929,103728
170097,108943,103699
170102,108897,103698
170107,108891,103700
170112,108925,103705
170117,108938,103733
170122,108939,103732
170127,108950,103711
170132,108904,103721
170137,108895,103725
170141,108930,103737
170146,108927,103741
170151,108920,103737
170157,108958,103730
170162,108924,103741
170167,108894,103754
170171,108928,103743
170176,108931,103766
170181,108938,103785
170186,108971,103782
170191,108965,103778
170196,108905,103792
170201,108935,103796
170206,108961,103813
170211,108933,103819
170216,108978,103812
170222,108959,103836
170227,108905,103846
170232,108936,103847
170236,108952,103858
170242,108962,103870
170247,108983,103876
170252,108972,103891
170257,108929,103930
170262,108938,103899
170266,108952,103899
170271,108955,103916
170276,108979,103925
170281,108985,103921
170287,108947,103914
170292,108930,103929
170296,108964,103924
170301,108979,103932
170306,108998,103933
170311,109007,103941
170316,108946,103979
170321,108947,103943
170326,108975,103962
170331,108969,103954
170336,108988,103942
170341,108988,103978
170346,108959,103957
170351,108935,103968
170355,108981,103946
170360,108977,103961
170365,108973,103943
170371,109031,103963
170376,108975,103964
170382,108950,103970
170387,108980,103948
170390,108980,103977
170396,108986,103971
170401,109018,103975
170406,109008,103963
170412,108960,103975
170417,108993,103908
170421,108979,103952
170426,108990,103943
170431,109012,103971
170436,109004,103981
170441,108938,103954
170446,108989,103895
170450,109002,103938
170456,109015,103969
170461,109037,103965
170466,109037,103957
170471,108989,103974
170476,108991,103984
170481,109013,103954
170485,109031,103976
170490,109034,103975
170496,109046,103970
170501,108997,103963
170506,108983,103959
170511,109028,103921
170515,109030,103959
170520,109049,103970
170525,109058,103992
170530,109004,103988
170536,109016,103980
170542,109029,103961
170547,109044,103957
170550,109057,104002
170556,109055,103987
170561,109022,104001
170566,109015,104002
170571,109047,103972
170576,109050,104001
170580,109056,103996
170586,109072,104007
170591,109025,103991
170596,108998,104008
170601,109023,103999
170606,109024,103946
170610,109022,103993
170615,109040,104024
170620,108988,104018
170626,108959,104043
170631,108993,104040
170636,108989,104025
170641,108995,104030
170645,109014,104029
170650,108951,104031
170655,108915,104044
170660,108947,104072
170665,108956,104016
170671,108934,103989
170675,108971,104018
170680,108915,104023
170685,108892,104013
170690,108918,103985
170696,108916,103985
170701,108936,103876
170706,108955,103932
170711,108924,103917
170716,108864,103888
170721,108908,103885
170726,108905,103895
170731,108910,103816
170736,108920,103764
170740,108925,103789
170745,108868,103773
170750,108880,103767
170756,108907,103762
170761,108910,103766
170766,108924,103692
170770,108924,103706
170775,108881,103739
170780,108875,103715
170785,108907,103722
170790,108898,103743
170796,108927,103683
170801,108915,103671
170805,108877,103693
170810,108872,103695
170815,108901,103695
170820,108892,103728
170825,108898,103678
170830,108948,103652
170834,108889,103689
170840,108884,103687
170845,108891,103702
170850,108916,103744
170856,108932,103722
170861,108934,103704
170866,108891,103707
170870,108889,103714
170875,108907,103739
170881,108926,103734
170886,108943,103765
170891,108957,103721
170896,108905,103726
170900,108891,103749
170905,108920,103765
170910,108920,103771
170915,108927,103850
170920,108958,103775
170926,108925,103761
170930,108884,103793
170935,108894,103823
170940,108930,103826
170945,108937,103850
170950,108935,103867
170955,108936,103839
170960,108870,103861
170964,108907,103858
170970,108923,103879
170975,108942,103884
170980,108942,103910
170985,108959,103888
170990,108893,103868
170994,108896,103894
170999,108926,103896
171004,108924,103909
171010,108954,103953
171016,108953,103950
171021,108912,103920
171026,108907,103886
171030,108941,103910
171035,108933,103916
171040,108940,103953
171045,108957,103965
171051,108910,103913
171056,108910,103900
171060,108943,103933
171065,108944,103937
171070,108968,103933
171075,108961,103975
171080,108918,103950
171085,108913,103897
171089,108964,103921
171095,108963,103936
171100,108965,103952
171105,109001,103964
171110,108934,103934
171115,108916,103909
171120,108950,103930
